,id,Time,Tweet,prep,cleaned_tweets
3896,25509502.0,2023-02-14 17:30:02+00:00,"b""bird flu isn't a direct threat to humans yet, experts say, but they're keeping a close eye on the virus https://t.co/lmeuurlkfq""","bird flu isn't a direct threat to humans yet, experts say, but they're keeping a close eye on the virus https://t.co/lmeuurlkfq""","bird flu isn't a direct threat to humans yet, experts say, but they're keeping a close eye on the virus "
3897,2325793699.0,2023-02-14 17:30:00+00:00,b'@teslaspaceship @potus obviously the bird flu killing chickens is a political issue.',@teslaspaceship @potus obviously the bird flu killing chickens is a political issue.',  obviously the bird flu killing chickens is a political issue.'
3898,1.55962e+18,2023-02-14 17:29:57+00:00,b'@caroldecker coz it is flu. if you are having lemon with your tequila....citric acid can also provide a pos result.',@caroldecker coz it is flu. if you are having lemon with your tequila....citric acid can also provide a pos result.', coz it is flu. if you are having lemon with your tequila....citric acid can also provide a pos result.'
3899,1.30704e+18,2023-02-14 17:29:23+00:00,"b'covid makes it obvious how much we ignore the impact of colds, flu, etc.  the more you care about not spreading to... https://t.co/slnsjtp0wd'","covid makes it obvious how much we ignore the impact of colds, flu, etc.  the more you care about not spreading to... https://t.co/slnsjtp0wd'","covid makes it obvious how much we ignore the impact of colds, flu, etc.  the more you care about not spreading to... "
3900,1.57224e+18,2023-02-14 17:29:02+00:00,b'@cronicjon along with the flu....',@cronicjon along with the flu....', along with the flu....'
3901,1.51824e+18,2023-02-14 17:28:51+00:00,b'@wwyki @wbz if bird flu is killing birds everywhere why arent there dead birds everywhere? i live in the middle of... https://t.co/q66z1qn5fw',@wwyki @wbz if bird flu is killing birds everywhere why arent there dead birds everywhere? i live in the middle of... https://t.co/q66z1qn5fw',  if bird flu is killing birds everywhere why arent there dead birds everywhere? i live in the middle of... 
3902,1.60107e+18,2023-02-14 17:28:40+00:00,"b'@paulcrewther colds,flu,covid all the same thing. all are covid viruses.the difference is. at least this is how it... https://t.co/vbfc1vrhvx'","@paulcrewther colds,flu,covid all the same thing. all are covid viruses.the difference is. at least this is how it... https://t.co/vbfc1vrhvx'"," colds,flu,covid all the same thing. all are covid viruses.the difference is. at least this is how it... "
3903,1.431e+18,2023-02-14 17:28:36+00:00,b'@zacharynoah @mmpadellan really? flu is more dangerous than covid for children. should we mandate flu vaccines for... https://t.co/wfrjq8q0ba',@zacharynoah @mmpadellan really? flu is more dangerous than covid for children. should we mandate flu vaccines for... https://t.co/wfrjq8q0ba',  really? flu is more dangerous than covid for children. should we mandate flu vaccines for... 
3904,1.56238e+18,2023-02-14 17:28:36+00:00,b'rt @karajengle: @fentyxjacksley dear god are you okay tho cause flu is a big no no',rt @karajengle: @fentyxjacksley dear god are you okay tho cause flu is a big no no',rt :  dear god are you okay tho cause flu is a big no no'
3905,4221358684.0,2023-02-14 17:28:35+00:00,b'fuck today.. i wouldnt give a bitch a cold if i had da flu ',fuck today.. i wouldnt give a bitch a cold if i had da flu ',fuck today.. i wouldnt give a bitch a cold if i had da flu '
3906,6842112.0,2023-02-14 17:28:02+00:00,"b""bird flu isn't a direct threat to humans yet, experts say, but they're keeping a close eye on the virus https://t.co/xhd8tz4ifh""","bird flu isn't a direct threat to humans yet, experts say, but they're keeping a close eye on the virus https://t.co/xhd8tz4ifh""","bird flu isn't a direct threat to humans yet, experts say, but they're keeping a close eye on the virus "
3907,1.24124e+18,2023-02-14 17:27:56+00:00,b'@fentyxjacksley dear god are you okay tho cause flu is a big no no',@fentyxjacksley dear god are you okay tho cause flu is a big no no', dear god are you okay tho cause flu is a big no no'
3908,8.69437e+17,2023-02-14 17:27:46+00:00,b'@nbreavington they want people to take the new mrna flu vac. ',@nbreavington they want people to take the new mrna flu vac. ', they want people to take the new mrna flu vac. '
3909,1202204023.0,2023-02-14 17:27:16+00:00,b'theres a tremendous amount of uncertainty about what is currently happening with bird flu and what might happen i... https://t.co/wrosiupgpd',theres a tremendous amount of uncertainty about what is currently happening with bird flu and what might happen i... https://t.co/wrosiupgpd',theres a tremendous amount of uncertainty about what is currently happening with bird flu and what might happen i... 
3910,8.43775e+17,2023-02-14 17:27:00+00:00,b'@mrpostsgood ....because shes got *flu*... https://t.co/ux9k48wuvt',@mrpostsgood ....because shes got *flu*... https://t.co/ux9k48wuvt', ....because shes got *flu*... 
3911,1.60081e+18,2023-02-14 17:27:00+00:00,b'@re_parent @vincentstops @fox_claire @tfl @willnorman and i bet flu shot as well',@re_parent @vincentstops @fox_claire @tfl @willnorman and i bet flu shot as well',     and i bet flu shot as well'
3912,1.56238e+18,2023-02-14 17:26:58+00:00,b'@karajengle i had the flu some days agooo omg',@karajengle i had the flu some days agooo omg', i had the flu some days agooo omg'
3913,1.28344e+18,2023-02-14 17:26:55+00:00,b'@itssnoms istg cant even speak 2 full sentences without being reminded that ive flu',@itssnoms istg cant even speak 2 full sentences without being reminded that ive flu', istg cant even speak 2 full sentences without being reminded that ive flu'
3914,8.85954e+17,2023-02-14 17:26:51+00:00,b'the one time i celebrated valentines day in a relationship i had the flu i was so mad  https://t.co/ppms7nb7pk',the one time i celebrated valentines day in a relationship i had the flu i was so mad  https://t.co/ppms7nb7pk',the one time i celebrated valentines day in a relationship i had the flu i was so mad  
3915,1.45746e+18,2023-02-14 17:26:43+00:00,"b'@nbreavington ""avian flu virus h5n1: no proof for existence, pathogenicity, or pandemic potential; non-h5n1 causa... https://t.co/4ajuvalhcc'","@nbreavington ""avian flu virus h5n1: no proof for existence, pathogenicity, or pandemic potential; non-h5n1 causa... https://t.co/4ajuvalhcc'"," ""avian flu virus h5n1: no proof for existence, pathogenicity, or pandemic potential; non-h5n1 causa... "
3916,8.72911e+17,2023-02-14 17:25:59+00:00,"b""rt @realdebra4truth: happy valentines day! meanwhile, more fear porn. bird flu 'may mutate to kill more than 50% of humans' make it stop!...""","rt @realdebra4truth: happy valentines day! meanwhile, more fear porn. bird flu 'may mutate to kill more than 50% of humans' make it stop!...""","rt : happy valentines day! meanwhile, more fear porn. bird flu 'may mutate to kill more than 50% of humans' make it stop!..."""
3917,99086452.0,2023-02-14 17:25:39+00:00,b'@antoniotweets2 get ready for the bird flu  : dancing doctors 2.0.',@antoniotweets2 get ready for the bird flu  : dancing doctors 2.0.', get ready for the bird flu  : dancing doctors 2.0.'
3918,9.86778e+17,2023-02-14 17:25:34+00:00,b'@ask_aubry so women without periods (for several reasons) man flu too?',@ask_aubry so women without periods (for several reasons) man flu too?', so women without periods (for several reasons) man flu too?'
3919,2812632288.0,2023-02-14 17:25:26+00:00,"b'todos medical initiates validation plan for pcr-based avian influenza a (h5n1, bird flu) test at clia/... - https://t.co/vbxtxsr1ki'","todos medical initiates validation plan for pcr-based avian influenza a (h5n1, bird flu) test at clia/... - https://t.co/vbxtxsr1ki'","todos medical initiates validation plan for pcr-based avian influenza a (h5n1, bird flu) test at clia/... - "
3920,1.56733e+18,2023-02-14 17:25:19+00:00,"b'@asegar @statnews its the 8th leading cause of death for 0-19, just barely above flu.'","@asegar @statnews its the 8th leading cause of death for 0-19, just barely above flu.'","  its the 8th leading cause of death for 0-19, just barely above flu.'"
3921,1223277476.0,2023-02-14 17:25:15+00:00,b'@dfisman @jonathanconp have 3 at home. has helped kept me covid and cold/flu free. ventilation and masks work. also vaccination helps too ',@dfisman @jonathanconp have 3 at home. has helped kept me covid and cold/flu free. ventilation and masks work. also vaccination helps too ',  have 3 at home. has helped kept me covid and cold/flu free. ventilation and masks work. also vaccination helps too '
3922,1.22538e+18,2023-02-14 17:25:09+00:00,"b'rt @cleavon_md: i used to be on the whole page of masks dont do anything, this is just the flu. kids dont get sick from covid, said her...'","rt @cleavon_md: i used to be on the whole page of masks dont do anything, this is just the flu. kids dont get sick from covid, said her...'","rt : i used to be on the whole page of masks dont do anything, this is just the flu. kids dont get sick from covid, said her...'"
3923,1872630422.0,2023-02-14 17:24:58+00:00,b'most people hospitalized with the flu have a chronic illness https://t.co/zfkftbd6pk https://t.co/axiimpuf4q',most people hospitalized with the flu have a chronic illness https://t.co/zfkftbd6pk https://t.co/axiimpuf4q',most people hospitalized with the flu have a chronic illness  
3924,87837270.0,2023-02-14 17:24:55+00:00,b'@naturallyftw last vet appointment this year they were pushing flu vax for dogs!',@naturallyftw last vet appointment this year they were pushing flu vax for dogs!', last vet appointment this year they were pushing flu vax for dogs!'
3925,2209390784.0,2023-02-14 17:24:28+00:00,b'@sweetdoodmd @tdarlawlyda i cant get flu shot. have worn mask for years from nov to april. i dont get the vaccina... https://t.co/pmwihdag7a',@sweetdoodmd @tdarlawlyda i cant get flu shot. have worn mask for years from nov to april. i dont get the vaccina... https://t.co/pmwihdag7a',  i cant get flu shot. have worn mask for years from nov to april. i dont get the vaccina... 
3926,411677156.0,2023-02-14 17:24:23+00:00,"b'@ask_aubry lol ok but then why dont trans women get ""man flu""? ive never been on hormones, and i certainly dont hav... https://t.co/1hng0pdmxz'","@ask_aubry lol ok but then why dont trans women get ""man flu""? ive never been on hormones, and i certainly dont hav... https://t.co/1hng0pdmxz'"," lol ok but then why dont trans women get ""man flu""? ive never been on hormones, and i certainly dont hav... "
3927,1.53808e+18,2023-02-14 17:24:19+00:00,"b""@layahheilpern avian flu. there are these things called search engines, they're pretty cool. you can search for info to your questions.""","@layahheilpern avian flu. there are these things called search engines, they're pretty cool. you can search for info to your questions."""," avian flu. there are these things called search engines, they're pretty cool. you can search for info to your questions."""
3928,8.74993e+17,2023-02-14 17:24:11+00:00,b'just look what h5n1 bird flu did to ohio. https://t.co/4ggnsixwoq',just look what h5n1 bird flu did to ohio. https://t.co/4ggnsixwoq',just look what h5n1 bird flu did to ohio. 
3929,1.18319e+18,2023-02-14 17:23:58+00:00,b'egg prices have been surging amid the nations worst-ever outbreak of deadly bird flu that decimated chicken flocks... https://t.co/k61ktd0v6z',egg prices have been surging amid the nations worst-ever outbreak of deadly bird flu that decimated chicken flocks... https://t.co/k61ktd0v6z',egg prices have been surging amid the nations worst-ever outbreak of deadly bird flu that decimated chicken flocks... 
3930,1.07933e+18,2023-02-14 17:23:52+00:00,b'how do hens from different farms catch avian flu? \n\nhow does germ theory explain this? \n\nwhat is the minimum distan... https://t.co/fsicrrysd0',how do hens from different farms catch avian flu? \n\nhow does germ theory explain this? \n\nwhat is the minimum distan... https://t.co/fsicrrysd0',how do hens from different farms catch avian flu? \n\nhow does germ theory explain this? \n\nwhat is the minimum distan... 
3931,1.07334e+18,2023-02-14 17:23:44+00:00,b'@itz_justme @libertymutual8 look into bayer asprin and the overdoses that happened during the bird flu.\n\nthis is so... https://t.co/mkmfvscvwn',@itz_justme @libertymutual8 look into bayer asprin and the overdoses that happened during the bird flu.\n\nthis is so... https://t.co/mkmfvscvwn',  look into bayer asprin and the overdoses that happened during the bird flu.\n\nthis is so... 
3932,22299669.0,2023-02-14 17:23:38+00:00,b'@fireandcuppa @maiadunphy i would never expose myself to people if i had a flu  which i feel like right now tis misery',@fireandcuppa @maiadunphy i would never expose myself to people if i had a flu  which i feel like right now tis misery',  i would never expose myself to people if i had a flu  which i feel like right now tis misery'
