,Unnamed: 0,id,Time,Tweet,Flag,Tags
2051,415,1559131590495707137,2023-02-13 18:55:27+00:00,b'this feels like a fever dream https://t.co/YHcW0buYeU https://t.co/qf6xy3OOmr',1,fever
2052,416,1241042666135175168,2023-02-13 18:55:25+00:00,b'So the last movie we watched last night was an absolute fever dream https://t.co/nVwjzOSbOY',1,fever
2053,417,1437658818,2023-02-13 18:55:22+00:00,b'sana bukas wala ng fever ang bb \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb',1,fever
2054,418,1493955065723432962,2023-02-13 18:55:09+00:00,b'@oiialoo Na kpop fever eu comprei o stereotype s\xc3\xb3 que n\xc3\xa3o veio brinde \xf0\x9f\x98\xad\xf0\x9f\x98\xad.',1,fever
2055,419,1572713503546277888,2023-02-13 18:55:07+00:00,"b'@TogashiLuvChild @kingpin1no @ICYHYUCK when i turned 20/21 i had weeks of high fever, the need to dance whenever ba\xe2\x80\xa6 https://t.co/TkBJSOqB87'",1,fever
2056,420,1360148053827735558,2023-02-13 18:55:00+00:00,b'@DiceActors Somebody caught a fever \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6 gegen @PatsVoiceActing kann Travolta einpacken \xf0\x9f\x95\xba https://t.co/qmYTeFsrFm',1,fever
2057,421,1422007710246219778,2023-02-13 18:54:43+00:00,b'i think i might have come down with the musical sickness\xe2\x80\xa6 my stomach is fine but i\xe2\x80\x99m having crazy chills and i thin\xe2\x80\xa6 https://t.co/ZleAjiMqIW',0,NIL
2058,422,1362817452862750725,2023-02-13 18:54:41+00:00,b'\xf0\x9f\x9a\xa8The team is trying to do Dejavu. Its instant price is behind Ath 100x. now aim for Ath and aim to get higher. Mass\xe2\x80\xa6 https://t.co/bpjuOehmWu',0,NIL
2059,423,1436922880097337352,2023-02-13 18:54:39+00:00,b'WE HAVE FEVER STREAMING PARTYS COMING!! USER FAIRYOFBEOMTAE COME JOIN US https://t.co/lkBi0BPEfD',0,NIL
2060,424,1512158323864338436,2023-02-13 18:54:36+00:00,b'@noxusegirl HARVEY MAKES ME SICK (from the fever I have from his cuteness)',1,fever
2061,425,2303670331,2023-02-13 18:54:33+00:00,"b'@jk_rowling Trans hate has risen to fever pitch in the UK, fanned by Rowling and her vast wealth and influence. \n\nN\xe2\x80\xa6 https://t.co/IHdKPrZZJO'",1,fever
2062,426,706143359904055298,2023-02-13 18:54:22+00:00,b'pomum\xe3\x80\x8c\xe5\x85\xa8\xe9\x83\xa8\xe6\xb0\x97\xe5\x90\x88\xe3\x81\x84\xe3\x81\xa7\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa8\xe3\x81\x8b\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x89\xe3\x82\xaf\xe3\x83\xa9\xe3\x83\x95\xe3\x82\xa3\xe3\x81\xaf\xe7\xa5\x9e\xe3\x82\xb2\xe3\x83\xbc\xe3\x80\x82\xe4\xbf\xba\xe3\x81\x8c\xe3\x83\x95\xe3\x82\xa7\xe3\x82\xb9\xe9\x99\x90\xe3\x81\xa0\xe3\x80\x82\xe3\x80\x8d',0,NIL
2063,427,105047072,2023-02-13 18:54:17+00:00,b'Sorbetera pa din fever pa din siguro forever. Ang lungkot ng puso ko si mamiii ghiiieeeee mag flight naaa pati si b\xe2\x80\xa6 https://t.co/2uSNyWCz9u',1,fever
2064,428,859392421,2023-02-13 18:54:08+00:00,"b'Rafa, that caption! Stop \xf0\x9f\x98\xad https://t.co/YLeXdWJrLI'",0,NIL
2065,429,959411846284546048,2023-02-13 18:53:58+00:00,b'RT @Anthony93544017: Brexit leads to unsafe meat and African Swine Fever warnings as UK border checks on food stop https://t.co/MvW2DLm2FB',1,Fever
2066,430,149989206,2023-02-13 18:53:49+00:00,"b'RT @SomewhatDamag3d: Woke up feeling awful, I ache all over, have a fever, don\xe2\x80\x99t want to get out of bed \xf0\x9f\xa4\x92 Going to take some meds and hope\xe2\x80\xa6'",1,fever
2067,431,1126262821,2023-02-13 18:53:46+00:00,b'fever dream time... https://t.co/gWtrDaIQHo',1,fever
2068,432,926981182285320192,2023-02-13 18:53:23+00:00,b'@SuperSpuddles Does this mean coms are back open or is this just a dairy fueled fever tweet?',1,fever
2069,433,514460179,2023-02-13 18:53:02+00:00,"b'RT @CJGrandPrix: Volume up!.. No, all the way up! \n#fever\nThe Greatest Road Race Ever! (1930) \nhttps://t.co/lVcv8q54L0 via @YouTube \n@MarkT\xe2\x80\xa6'",1,fever
2070,434,1474801775429496842,2023-02-13 18:52:41+00:00,b'Brexit  AFFECT\n\nBrexit leads to unsafe meat and African Swine Fever warnings as UK border checks on food stop https://t.co/6eeQbuzSXP',1,Fever
2071,435,2345697338,2023-02-13 18:52:26+00:00,b'This 1 fever dream impulse transaction is about to determine the trajectory of my life \xf0\x9f\x98\x85',1,fever
2072,436,1307139329110806528,2023-02-13 18:52:18+00:00,b'@david_hayes9 @AjvictoryMD Sir last month I had to strong arm my father into taking me to the hospital after I had\xe2\x80\xa6 https://t.co/it0f6VmhZX',0,NIL
2073,437,1552931032105721858,2023-02-13 18:52:06+00:00,"b'Fever,flue,awaz band, gala band,qismat band.'",1,Fever
2074,438,1530587886420369415,2023-02-13 18:52:00+00:00,b'Ngano man jud nga naay fever-like aftermath ang softdrinks\xf0\x9f\xa4\xa7',1,fever
2075,439,2367988944,2023-02-13 18:51:47+00:00,"b'For this valentines day, feel free to send me ngl for unsolicited love advises or whatnots emz. Also, DON\xe2\x80\x99T FORGET\xe2\x80\xa6 https://t.co/nMGquDkfJD'",0,NIL
2076,440,274279967,2023-02-13 18:51:31+00:00,b'\xe3\x80\x90\xe5\xae\x9a\xe6\x9c\x9f\xe3\x80\x91\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\x90\xe9\x81\x85\xe3\x82\x81\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x81\xe3\x81\x94\xe3\x82\x81\xe3\x82\x93\xe3\x81\xaa\xe3\x81\x95\xe3\x81\x84)^o^(',0,NIL
2077,441,2268274239,2023-02-13 18:51:14+00:00,b'My eldest kid just got sent home early for a fever and can\xe2\x80\x99t go back until Wednesday. Happy Valentine\xe2\x80\x99s Day \xf0\x9f\x98\xad',1,fever
2078,442,1170563285046808576,2023-02-13 18:51:02+00:00,"b""RT @RHGameConfirm: Day 681: Unfortunately, no. A new Rhythm Heaven game has not been confirmed. It has been 2806 days since Megamix's relea\xe2\x80\xa6""",0,NIL
2079,443,1347237570565046272,2023-02-13 18:50:48+00:00,"b'Waiting till the day her record label releases the tour audio from intimate &amp; live, oanlt, and fever tour  https://t.co/XEaGGyibr8'",1,fever
2080,0,id,Time,Tweet,0,NIL
2081,1,2480147330,2023-02-13 19:49:11+00:00,"b'Back in the gym, just about flu free felt good today.'",1,flu
2082,2,245865960,2023-02-13 19:49:10+00:00,b'RT @backtolife_2023: \xf0\x9f\xa4\x94https://t.co/2k9bnyJR6Z https://t.co/hey3amVIVE',0,NIL
2083,3,3846167595,2023-02-13 19:49:07+00:00,b'Bird flu continues to spread in mammals \xe2\x80\x93 what this means for humans and wildlife https://t.co/FWRCiebHHS via @World News Intel',1,flu
2084,4,1364300594257809411,2023-02-13 19:49:06+00:00,"b'@SholaMos1 Wow! You really are looking for something to moan about aren\xe2\x80\x99t you \xf0\x9f\x99\x84\n\nSeasonal illness, cold, flu, covid\xe2\x80\xa6 https://t.co/841KCH46KH'",1,flu
2085,5,789639343140769792,2023-02-13 19:49:00+00:00,b'queuing with this gonna be harder than the flu game pray for me https://t.co/Z1oNCkTwkl',1,flu
2086,6,1272476892734672904,2023-02-13 19:48:58+00:00,b'RT @PTHBhealth: Autumn Booster &amp; Flu Vaccination drop-in clinics week beginning 13 February.\nPlease see our website for more information an\xe2\x80\xa6',1,Flu
2087,7,1588372748,2023-02-13 19:48:50+00:00,"b'RT @NombuleloNkosi2: Our natural immune systems are top tier, to think that the entire pandemic not once did I suffer from a flu.'",1,flu
2088,8,1277587677446131712,2023-02-13 19:48:47+00:00,"b""So today, i was talking to someone about 'aviation flu' \xf0\x9f\x99\x84\xf0\x9f\xa4\xa3 for a good couple of minutes before being corrected \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",1,flu
2089,9,845331120,2023-02-13 19:48:41+00:00,"b'@robbotrip @ChiariPaul @PRGuy17 No, I don\xe2\x80\x99t listen to fake doctors and health advisors, I listen to Nikolai Petrovs\xe2\x80\xa6 https://t.co/gTs7V1v5Df'",0,NIL
2090,10,105176415,2023-02-13 19:48:39+00:00,b'@adrianomotta Eu falei aqui quando o pessoal descia a lenha que se o Flu vende o Martinelli dificilmente acha outro\xe2\x80\xa6 https://t.co/JklxbHs4KA',1,Flu
2091,11,1230600375675301889,2023-02-13 19:48:27+00:00,b'@Pouldeau61 @ptcjoneses @monyro5 @mcfunny @zee_parody @ogilville1 @ConsequentialBr @f_kyburz @Nicoleg425 @Scary7Dr\xe2\x80\xa6 https://t.co/lZCiezJgDT',0,NIL
2092,12,309433293,2023-02-13 19:48:22+00:00,"b'@allisoncunny @danitasteinberg @offbeatorbit Dining indoors is not ""denying"" this. Plenty of other harmful diseases\xe2\x80\xa6 https://t.co/Wh2FyO59XJ'",1,disease
2093,13,1216847698122477568,2023-02-13 19:48:09+00:00,b'@danrichman @doc_gero Many suffer serious adverse events from the flu shot.',1,flu
2094,14,384467672,2023-02-13 19:48:08+00:00,"b""@woodplumstocks @MrsFlowers007 It's actually also due to bird flu outbreaks too""",1,flu
2095,15,2428822935,2023-02-13 19:47:59+00:00,"b'RT @ciwf: ""As bird flu continues to hurtle out of control, it can only be a matter of time before authorities have to address the underlyin\xe2\x80\xa6'",1,flu
2096,16,315869136,2023-02-13 19:47:58+00:00,b'@CrumsRevenge If I have the stomach flu it helps me to completely purge my system quicker',1,flu
2097,17,1372906249294077952,2023-02-13 19:47:48+00:00,b'RT @muffjnz: the bird flu??? that\xe2\x80\x99s NORMAL. that\xe2\x80\x99s what they DO.',1,flu
2098,18,1213174050014449664,2023-02-13 19:47:36+00:00,"b'@BoobyJargon @offbeatorbit @dirtydancing2HN Cool story, I\xe2\x80\x99ve already said flu can cause sequalae. Read your own sou\xe2\x80\xa6 https://t.co/uIFFqH1SDY'",1,flu
2099,19,376358488,2023-02-13 19:47:33+00:00,"b'@sailorslt1966 @UjuAnya @zeebap2 and, to continue - Kung Flu - racist\n\nCalling Elaine Chao ""Coco Chow"" \n\nAnd, of co\xe2\x80\xa6 https://t.co/fMeEfU7CUE'",1,Flu
2100,20,895056335150174209,2023-02-13 19:47:28+00:00,"b'As new reports of #avianflu spillover to multiple species of mammals including #foxes + #otters, #WHO urges countri\xe2\x80\xa6 https://t.co/I9KtKd1Nib'",1,flu
2101,21,360444420,2023-02-13 19:47:22+00:00,"b'@ClaretLiamUTC @TalkTV Flu kills tens of thousands of people, every year.'",1,Flu
2102,22,18923480,2023-02-13 19:46:43+00:00,"b'Norovirus cases spreading throughout US faster than normal, CDC says\nhttps://t.co/WK61KmZcis'",0,NIL
2103,23,51754423,2023-02-13 19:46:34+00:00,"b""Doubling the weirdness are these drowsy flu pills that cuts half my waking hours in a day \xf0\x9f\x98\x82 \n\nIt's 2.45 AM now and\xe2\x80\xa6 https://t.co/Za6GbEkqIR""",1,flu
2104,24,314793015,2023-02-13 19:46:26+00:00,b'@AimeeJayne1995 @AaronR1993 @SkyNews https://t.co/BMMxKQphRX https://t.co/rCvRdhxI9h',0,NIL
2105,25,1189187305300361218,2023-02-13 19:46:23+00:00,"b""@Theo_TJ_Jordan That's a recommendation, not a mandate. They also recommend the flu shot for the same age group, very few do it.""",1,flu
2106,26,1503936571447267329,2023-02-13 19:46:21+00:00,b'Bird Flu?\nThey do that sometimes.',1,Flu
2107,27,1349700080589287424,2023-02-13 19:46:15+00:00,b'Como n\xc3\xa3o tem um corte do @Casimiro comentando o jogo entre Flu x Vasco pelo Carioca 2023?',1,Flu
2108,28,1167712356983402497,2023-02-13 19:46:09+00:00,b'RT @KatePri14608408: Dr.\xc2\xa0Shayan Sharif\xc2\xa0an avian immunologist with the\xc2\xa0Ontario Veterinary College explained the concern behind the spread of\xe2\x80\xa6',0,NIL
2109,29,1484638288715689986,2023-02-13 19:45:58+00:00,b'Senator Peterson gets a flu &amp; a bivalent Covid vaccine #IowaImmunizes https://t.co/ARB0LFdApr',1,flu
2110,30,287413569,2023-02-13 19:45:56+00:00,"b'Fauci -- Covid &amp; Flu ""Vaccines"" Don\'t Work Well\n\nWatch the whole show here: https://t.co/FUZ0MZ2M0H https://t.co/CxW29OzmZP'",1,Flu
2111,31,498305248,2023-02-13 19:45:42+00:00,"b""My body's commitment to having the flu is so impressive to me. It is more committed to having a cold than I have be\xe2\x80\xa6 https://t.co/YKluHKWtKs""",1,flu
2112,32,873209801127362560,2023-02-13 19:45:06+00:00,b'@Zidan58049165 @LJGLA_ I lost 10 lbs in a week from stomach flu...',1,flu
2113,33,880606938282831872,2023-02-13 19:45:04+00:00,"b'@benevidesdm O problema \xc3\xa9 que o Flu faz isso contra absolutamente todos os times, independente se s\xc3\xa3o altos ou n\xc3\xa3o\xe2\x80\xa6 https://t.co/0jO8V0RSiS'",1,Flu
2114,34,17782359,2023-02-13 19:45:00+00:00,"b'We\xe2\x80\x99re close to spring, which means cold and flu season is still underway. \xf0\x9f\xa4\x92\xf0\x9f\xa6\xa0\n\nIf you\xe2\x80\x99re #immunocompromised, don\xe2\x80\x99t t\xe2\x80\xa6 https://t.co/BbBugOnlfr'",1,flu
2115,35,371915358,2023-02-13 19:44:58+00:00,b'@AUTOMAN1424 @RooLabs_ @RooTroopNFT Lmao nah I don\xe2\x80\x99t really drink. I was/am sick w the flu \xf0\x9f\xa4\x92',1,flu
2116,36,1558188083966795776,2023-02-13 19:44:51+00:00,"b'RT @ginacolacurcio: @DC_Draino Just like 911 when they said it was safe to work downtown.  I worked at 80 Broad   At the end of every week,\xe2\x80\xa6'",0,NIL
2117,37,1268693169522294789,2023-02-13 19:44:43+00:00,"b""RT @RachCarruthers: I feel terrible. I was up sick at 3am this morning. My Mom's reaction was to accuse me of getting drunk at Tower Farm,\xe2\x80\xa6""",0,NIL
2118,38,1357994242560446464,2023-02-13 19:44:24+00:00,b'There is an important debate in Czech academia right now. Researchers in the humanities are paid significantly less\xe2\x80\xa6 https://t.co/wdwv5LZLli',0,NIL
2119,39,1143933906556772353,2023-02-13 19:43:52+00:00,b'@RonFilipkowski Maybe he has a cold or flu and thinking about others!!',1,flu
2120,40,1377965149,2023-02-13 19:43:46+00:00,b'RT @zombiegeordie: @Edanouli @TheEconomist When I had chemo and had no immunity in 2007 why did not a single nurse doctor or anyone in hosp\xe2\x80\xa6',0,NIL
2121,41,1266475123982454786,2023-02-13 19:43:20+00:00,b'@Olliveira_BR ir\xc3\xa1 sanar d\xc3\xbavidas sobre seu envolvimento com a derrota do Flu sob Palmeiras',1,Flu
2122,42,1337393224583884800,2023-02-13 19:43:13+00:00,b'@TalkTV flu',1,flu
2123,43,255032250,2023-02-13 19:43:08+00:00,"b'@grenlith my point is that covid is endemic like the flu and that saying ""nobody should be going to restaurants unt\xe2\x80\xa6 https://t.co/MUpi4TWfqB'",1,flu
2124,44,1327023604048007168,2023-02-13 19:43:04+00:00,b'@Hollywood1114 @RobPhillips770 @SilverFire69 @AmestoyKat @ChuckWa15503713 @kylenabecker No it hasn\xe2\x80\x99t. We still have\xe2\x80\xa6 https://t.co/qNfvg4Ta5A',0,NIL
2125,45,720835218,2023-02-13 19:43:00+00:00,"b'RT @Peterj_Again: Red meat processing plants burned down (over 100 so far)\n\nPush toward vegetarianism, sorry \xe2\x80\x98plant based foods\xe2\x80\x99\n\n#EggShort\xe2\x80\xa6'",0,NIL
2126,46,1225979934897733632,2023-02-13 19:42:48+00:00,"b'@Ro20956124 @swd2 @RepMTG Once again, just like flu vaccines, they don\xe2\x80\x99t keep u from getting it, it keeps u from dy\xe2\x80\xa6 https://t.co/dnXUjyl5do'",1,flu
2127,47,1361744573349920769,2023-02-13 19:42:46+00:00,b'still recovering from some weird flu or fever ish bug but i think i did alright #SpeedyValfaris @ValfarisGame\xe2\x80\xa6 https://t.co/H1h22B8NtD',1,fever
2128,48,252398355,2023-02-13 19:42:38+00:00,"b'Fauci concedes the challenges for respiratory viral vaccines are \xe2\x80\x9cmany and complex,\xe2\x80\x9d are prone to mutation with \xe2\x80\x9can\xe2\x80\xa6 https://t.co/RlVwK2oxn8'",0,NIL
2129,49,449015447,2023-02-13 19:42:31+00:00,"b'RT @BillyBostickson: So who is the homicidal maniac in this story? \n\nIt\xe2\x80\x99s \xe2\x80\x9cthe economy\xe2\x80\x9d, a monster to whom anything &amp; everything must be sa\xe2\x80\xa6'",0,NIL
2130,50,1587562659154722817,2023-02-13 19:42:23+00:00,b'@TMF1213 @visionaire187 @healthbyjames The flu.',1,flu
2131,51,3704444892,2023-02-13 19:42:15+00:00,b'Norovirus is NOT a Flu nor just a stomach virus. https://t.co/Uuld1ecnp6',1,Flu
2132,52,829074617486675968,2023-02-13 19:42:10+00:00,"b'RT @EmmanuelLuiz12: Confio nesse elenco do Fluminense, ainda mais com o retorno de Alexsander, Edinho e John Kenedy, \n\nDito isso, ainda ach\xe2\x80\xa6'",1,Flu
2133,53,1472694092077445128,2023-02-13 19:41:42+00:00,b'RT @jeanne7303: It\xe2\x80\x99s deliberate murder and medical malpractice. IT IS AN EXPERIMENTAL GENE THERAPY THAT HAS NOT BEEN APPROVED AS SAFE AMD E\xe2\x80\xa6',0,NIL
2134,54,1519414237638148097,2023-02-13 19:41:40+00:00,b'Discovery launches new affordable private health insurance package.\nIt comes at a monthly cost of R435 n provides f\xe2\x80\xa6 https://t.co/bsoNNPh4qS',0,NIL
2135,55,1590738436784267267,2023-02-13 19:41:27+00:00,b'@geglobo Vai ficar lindo do lado da bicicleta \n\nMuseu do Flu cada vez mais recheado',1,Flu
2136,56,1613217027774156834,2023-02-13 19:41:25+00:00,b'@leytonuntidy Yes true. This part of history is hushed up. Faded from the memories of the population. \n\nThe Spanish\xe2\x80\xa6 https://t.co/YGXyCGdCaK',0,NIL
2137,57,1565349171133300736,2023-02-13 19:41:10+00:00,b'@MrsFlowers007 Bird flu x',1,flu
2138,58,40296265,2023-02-13 19:41:09+00:00,"b'In the last six months, 225 Norovirus outbreaks have been recorded compared to 172 last year https://t.co/fXcS2dBijJ'",0,NIL
2139,59,317894973,2023-02-13 19:40:59+00:00,"b'@JooSouz33898483 @lou1sgf @odeiomulambo @geglobo Voc\xc3\xaas foram bem ontem, mereciam ter sa\xc3\xaddo na frente, mas o time do\xe2\x80\xa6 https://t.co/MoLbVdv2Dz'",0,NIL
2140,60,252398355,2023-02-13 19:40:46+00:00,"b'Horowitz: As FDA prepares to roll out RSV, flu shots, Fauci concedes they\xe2\x80\x99re not ready for prime time https://t.co/oFcw66hVzx'",1,flu
2141,61,357425652,2023-02-13 19:40:44+00:00,"b'RT @elisaperego78: The presence of an early mild stage in SARS-CoV-2 infection, with flu like symptoms in a significant number of Covid pat\xe2\x80\xa6'",1,SARS
2142,62,1289362682659962880,2023-02-13 19:40:42+00:00,"b'@Gunguy196 @HenryKarlsonIII @tedcruz It wasn\xe2\x80\x99t like a very bad, cold, nor flu! That was proven over and over again!\xe2\x80\xa6 https://t.co/jMhhpI1VzF'",1,flu
2143,63,357425652,2023-02-13 19:40:41+00:00,"b'RT @elisaperego78: On the brief, ""mild"" flu like illness that may come early with HIV infection\nTo note, of course HIV is a different virus\xe2\x80\xa6'",1,HIV
2144,64,1397640985136488450,2023-02-13 19:40:39+00:00,b'RT @johnsummit: just made a fkn BANGER with the worlds worst hangover. this is my michael jordan flu game',1,flu
2145,65,301676767,2023-02-13 19:40:37+00:00,"b'\xe2\x80\x9cI\xe2\x80\x99m feeling sick and I ain\xe2\x80\x99t got the flu, girl I\xe2\x80\x99m missing youuu!\xe2\x80\x9d \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6'",1,flu
2146,66,1240373212355141634,2023-02-13 19:40:36+00:00,b'God damn frat flu caused to forget my fucking snowboard at work \xf0\x9f\x98\xad',1,flu
2147,67,1221578464509222913,2023-02-13 19:40:35+00:00,b'RT @ejustin46: BIRD FLU NOT REALLY TRANSMITTABLE TO HUMANS? IS THIS A BAD JOKE?\n#birdflu #AvianFlu\n\nIt was suggested recently that since th\xe2\x80\xa6',1,Flu
2148,68,1520760410613321728,2023-02-13 19:40:16+00:00,b'RT @realEdwardG: @AGHuff @TaraBull808 I am being discharged from the military for refusing a NEW experimental adenovirus (live-virus) PILL\xe2\x80\xa6',0,NIL
2149,69,1114836378494349312,2023-02-13 19:40:12+00:00,b'@UnlikelyBot Seasonal Illness is quite often flu. She\xe2\x80\x99s a mean woman who thinks that a woman of 75 is not allowed to be ill.',1,flu
2150,70,1333063839605207046,2023-02-13 19:40:03+00:00,b'@ShortlandsPR @sammyanntyler Would you have worked with any type cold/flu? \xf0\x9f\xa4\x94',1,flu
2151,71,279739587,2023-02-13 19:39:57+00:00,b'RT @italogarofalo_: O que \xc3\xa9 a vida? A vida \xc3\xa9 uma maravilha! L https://t.co/VQI42dxfYW',0,NIL
2152,72,2467061000,2023-02-13 19:39:54+00:00,b'@doc_gero Question: when they make the flu shots with mRNA will you continue to do so?',1,flu
2153,73,349357132,2023-02-13 19:39:42+00:00,"b'@Momma_JJ Rule out respiratory irritation from indoor fragrances, especially products like air fresheners and dryer\xe2\x80\xa6 https://t.co/HnltadiGTn'",0,NIL
2154,74,20807337,2023-02-13 19:39:36+00:00,"b'@drclownworldMD @DrAseemMalhotra Exactly, my grandma was told for many years that it was best for her not to take t\xe2\x80\xa6 https://t.co/kSnUtc6YjY'",0,NIL
2155,75,1593224094,2023-02-13 19:39:19+00:00,"b'Norovirus cases spreading throughout US faster than normal, CDC says https://t.co/taQFJ3WjRs'",0,NIL
2156,76,1385600132,2023-02-13 19:39:16+00:00,"b'@CaseyStrawn707 @CNN It has a long way to go before it comes even close the the death count of the flu, but it has a good start.'",1,flu
2157,77,1578795422663204865,2023-02-13 19:39:15+00:00,"b'Last week was high blood pressure, now have a flu.\nDikasih sakit mulu cooo'",1,flu
2158,78,16729488,2023-02-13 19:39:09+00:00,b'An Even Deadlier Pandemic Could Soon Be Here https://t.co/q3ixcLimui',0,NIL
2159,79,750860767696711684,2023-02-13 19:39:00+00:00,b'My poor peanut has the flu\xe2\x98\xb9\xef\xb8\x8f',1,flu
2160,80,7922582,2023-02-13 19:38:56+00:00,b'RT @adriandix: There\xe2\x80\x99s a COVID-19 and flu vaccine clinic open today for all ages at the #DawsonCreek Health Unit. Book an appointment and h\xe2\x80\xa6',1,flu
